,chroma_stft_mean,rms_mean,spectral_bandwidth_mean,spectral_centroid_mean,spectral_rolloff_mean,zero_crossing_rate_mean,mfcc1_mean,mfcc2_mean,mfcc3_mean,mfcc4_mean,mfcc5_mean,mfcc6_mean,mfcc7_mean,mfcc8_mean,mfcc9_mean,mfcc10_mean,mfcc11_mean,mfcc12_mean,mfcc13_mean,mfcc14_mean,mfcc15_mean,mfcc16_mean,mfcc17_mean,mfcc18_mean,mfcc19_mean,mfcc20_mean,result
78,0.36211038,0.10328152,1248.1898638221585,1034.0345740492849,1986.2748579545455,0.04891690340909091,-366.4248,180.91919,-1.6437329,44.85201,-3.173008,17.46444,0.26222646,-2.712795,-29.957808,-8.205834,-10.419068,-34.96293,1.10205,-5.7311597,2.5411737,-3.8934293,4.974736,1.8899132,-5.756663,1.6726006,1
79,0.36203474,0.10328146,1248.907639078162,1034.3732290722162,1986.9273792613637,0.04868016098484849,-366.41617,180.91588,-1.630542,44.867416,-3.203039,17.449766,0.25650543,-2.722959,-29.942825,-8.200518,-10.4052305,-34.958073,1.0785929,-5.728711,2.5404558,-3.8908057,4.9787464,1.883646,-5.742946,1.6633557,1
80,0.3758645,0.0907218,1204.40317987217,966.1636311904964,1898.0885225183824,0.04186293658088235,-387.56577,180.00854,2.8793542,49.543575,-4.605718,13.383869,5.122902,-2.1125517,-31.274927,-10.188111,-9.48591,-33.77879,-3.2729678,-4.5136166,7.442898,-4.4080462,1.3491008,1.4028044,-7.7533712,-2.1999576,1
81,0.3758603,0.090721905,1204.0866404746328,965.8117273486768,1897.4551930147059,0.04189165900735294,-387.56915,180.01065,2.8866348,49.537544,-4.604174,13.390479,5.1189265,-2.1120687,-31.276371,-10.184692,-9.49827,-33.78178,-3.2811382,-4.5183134,7.469803,-4.416502,1.3529596,1.3824453,-7.765694,-2.168906,1
82,0.42912477,0.08714732,1510.3019115040258,1163.2241684140636,2487.411221590909,0.05156545928030303,-344.67944,169.51112,-7.2659826,38.173717,-10.75665,28.116114,-13.307284,11.1051235,-25.009531,-4.9491453,-4.8512716,-27.509861,1.533873,-3.5483742,8.4444,-9.049553,9.82571,-3.8055305,-3.8776617,6.2525573,1
83,0.42907166,0.08714725,1510.7044123953854,1163.7353256694887,2488.0637428977275,0.05156545928030303,-344.65787,169.52151,-7.2717934,38.168793,-10.772589,28.12941,-13.299936,11.090119,-24.98977,-4.941302,-4.853547,-27.509975,1.5365988,-3.5490315,8.424393,-9.049091,9.837907,-3.79986,-3.8829749,6.242454,1
84,0.38564152,0.10257438,1278.3146808599613,1043.5089526105276,1967.1214384191176,0.047076056985294115,-347.50427,177.97119,-16.25345,40.190712,9.490871,21.433975,-1.490432,-5.43495,-37.781746,-10.154767,-8.988886,-33.27659,1.2581751,-7.973594,4.7718415,-3.5081654,0.5638763,1.3123429,-9.141023,-3.2897303,1
85,0.3856267,0.10257421,1278.1473979758805,1043.4023499411906,1965.8547794117646,0.04684627757352941,-347.51776,177.97229,-16.248648,40.190243,9.491643,21.427437,-1.4886053,-5.439301,-37.785877,-10.148201,-8.991341,-33.28508,1.2568913,-7.967566,4.772483,-3.5154538,0.5586638,1.3161528,-9.144524,-3.2951803,1
86,0.3890069,0.10055041,1344.41693468592,1217.5564921957077,2470.4456676136365,0.059318773674242424,-348.27902,168.7641,-12.580608,40.03159,0.89016926,23.484215,0.116080545,-1.5596353,-36.055977,-10.841271,-10.358088,-33.144638,0.42032576,-5.1892624,10.955111,-8.055895,2.849385,-0.31674695,-8.445155,1.9866326,1
87,0.38893175,0.1005505,1344.2875000971292,1217.2671729837077,2469.140625,0.05928918087121212,-348.28067,168.75545,-12.57674,40.036213,0.8864393,23.489109,0.11749926,-1.5659075,-36.063553,-10.846561,-10.359616,-33.136745,0.42208233,-5.183659,10.958237,-8.061542,2.8460991,-0.31703585,-8.433906,1.9843856,1
88,0.38273293,0.091419056,1279.1373281330807,1103.2696236139038,2173.6572265625,0.055731879340277776,-377.7857,171.91048,0.20951281,41.233097,-1.5340319,19.784483,2.760762,-1.3681145,-31.793436,-12.919535,-10.056986,-31.321777,-2.2560863,-2.7494357,6.0427527,-11.721249,5.586157,3.0153096,-12.44994,-2.5029106,1
89,0.38281518,0.091418914,1278.652805695972,1103.0092651095904,2171.86279296875,0.0555419921875,-377.788,171.91333,0.21334288,41.224064,-1.531835,19.785297,2.7546175,-1.3481913,-31.798075,-12.9267435,-10.039218,-31.327084,-2.2566545,-2.751827,6.0365973,-11.708779,5.581854,3.0061827,-12.456266,-2.504784,1
90,0.39179295,0.09957188,1176.4748437487483,945.9415937969403,1727.578125,0.04285714285714286,-369.8783,182.47916,3.518172,36.73164,-2.475298,22.063854,1.9695659,-6.6485786,-30.07483,-11.068704,-15.524529,-23.417715,-4.7026467,-5.244528,12.076127,-14.605133,7.650213,0.52407426,-9.775373,-0.029858835,1
91,0.3918378,0.09957184,1175.306810946184,945.2818528429314,1725.732421875,0.04288504464285714,-369.8781,182.4864,3.525119,36.72206,-2.4809825,22.06947,1.9757922,-6.645219,-30.070839,-11.061831,-15.530844,-23.42858,-4.696228,-5.2341576,12.064806,-14.608488,7.6627326,0.5205413,-9.785459,-0.036460113,1
92,0.37288862,0.08266355,1233.805746714176,974.2507608471021,1944.56787109375,0.040581597222222224,-396.72464,165.18866,3.6256366,55.908386,7.328587,17.690914,-2.9582787,-21.512064,-17.877,-12.127052,-24.66827,-10.914612,3.0873966,-10.720014,9.198956,0.8941536,2.4187398,-7.74222,-8.894279,-8.1937685,1
93,0.37287286,0.08266353,1234.321353289293,974.7335367346568,1944.56787109375,0.04066297743055555,-396.71625,165.18658,3.6128757,55.92044,7.332079,17.682411,-2.9597147,-21.515947,-17.884953,-12.130589,-24.654654,-10.912305,3.0914993,-10.722348,9.194874,0.8883674,2.417501,-7.7375827,-8.892344,-8.171398,1
94,0.38563967,0.10257434,1278.3369921157478,1043.5951293867497,1967.1214384191176,0.04704733455882353,-347.50507,177.97144,-16.254208,40.19254,9.4896345,21.43472,-1.4890534,-5.4358926,-37.780468,-10.157656,-8.987205,-33.278427,1.2595315,-7.9731193,4.76979,-3.506907,0.56279415,1.3163614,-9.14056,-3.290192,1
95,0.38562745,0.10257421,1278.4756586718277,1043.587116927072,1966.4881089154412,0.04684627757352941,-347.52115,177.97633,-16.252554,40.192425,9.49273,21.423882,-1.4851074,-5.4441075,-37.781464,-10.1513815,-8.98959,-33.283955,1.2549906,-7.966253,4.7697644,-3.513029,0.554885,1.3190986,-9.144174,-3.2939599,1
96,0.4021751,0.10533216,1185.0873467543263,941.7471023809098,1739.267578125,0.04387555803571429,-367.78564,175.06485,-5.4353504,46.298424,2.2940686,12.506546,0.4548768,-2.1550188,-28.228691,-14.173485,-9.40576,-34.51786,-3.287409,0.19227327,-5.3671703,1.1424842,0.83717006,-6.4695296,3.1777818,-11.31593,1
97,0.40214685,0.10533203,1185.4822599123745,942.0546346930197,1741.11328125,0.04409877232142857,-367.7772,175.06195,-5.434994,46.30458,2.2909536,12.491148,0.4500196,-2.1496468,-28.239374,-14.172096,-9.405788,-34.50521,-3.2822275,0.19677491,-5.35156,1.1251998,0.82852554,-6.4836864,3.1720033,-11.301942,1
98,0.4695847,0.05890169,1506.6259219887527,1217.2678991467342,2586.676025390625,0.05852399553571429,-465.3694,132.05785,17.186022,34.045677,3.1737025,16.843317,10.136765,-6.1486096,-22.999952,-5.0711837,-8.2380295,-19.219774,-1.5217439,-2.8032718,4.390149,-4.6478567,2.0190861,1.3422413,-4.3131404,0.7519294,1
99,0.46956965,0.058901615,1506.4331072966265,1217.2169240194676,2586.29150390625,0.05869838169642857,-465.3668,132.05272,17.191711,34.0432,3.1517928,16.841671,10.134214,-6.1387362,-22.993042,-5.0796366,-8.235312,-19.22999,-1.5126663,-2.7907586,4.397873,-4.637821,2.0052755,1.3463058,-4.311856,0.745084,1
100,0.35481554,0.10747852,1194.9156387726666,1004.4199452482802,1972.1880744485295,0.04440487132352941,-351.2406,181.72847,-12.504231,40.66624,5.639376,15.0125885,1.0304515,-6.3504786,-29.228354,-11.394003,-14.04368,-29.92856,-3.7623355,-3.7651942,2.3476465,-10.093943,7.1552405,-5.74126,-12.400135,3.0725853,1
101,0.35482454,0.10747826,1194.542446145621,1004.2982361150772,1972.1880744485295,0.04431870404411765,-351.24417,181.7283,-12.488411,40.66023,5.6166925,15.016455,1.0374935,-6.3560905,-29.229687,-11.38457,-14.0415325,-29.934711,-3.765577,-3.7592754,2.3466268,-10.104399,7.150025,-5.736861,-12.39417,3.0711613,1
102,0.35173076,0.09381434,1270.249244742538,1175.5600427778252,2255.60302734375,0.05870225694444445,-366.83878,169.92952,-15.355213,41.587624,3.9704132,15.797148,-1.0782679,-8.526888,-24.023098,-10.224178,-15.899385,-25.698414,-0.93921155,0.8968206,4.1706424,-13.01399,7.4030128,-4.8619933,-11.083012,2.7260134,1
103,0.35161674,0.09381434,1270.6780176331313,1176.1136358347303,2255.0048828125,0.058783637152777776,-366.84656,169.94028,-15.360574,41.581387,3.9826007,15.783061,-1.0724761,-8.524599,-24.030277,-10.220693,-15.88802,-25.685665,-0.96214485,0.8955039,4.173154,-13.01761,7.4097257,-4.871703,-11.071011,2.7270179,1
104,0.42723492,0.079882585,1453.866738801672,1154.5595369169423,2352.041015625,0.04136439732142857,-378.4971,161.05554,-8.272837,49.02146,-12.181361,14.891016,7.7786393,8.429915,-25.272238,-7.678872,-11.605297,-21.608742,-14.893169,-8.46415,19.991596,-12.585892,0.35576856,-1.0873039,1.3670534,1.3555521,1
105,0.5679113,0.024744034,1811.137904081787,1340.277467991928,2688.3735988451085,0.05062202785326087,-438.03107,141.09082,-0.08114085,28.57143,10.283088,3.7472653,1.3182971,3.1237402,-5.447967,6.0175853,-2.2523315,5.6409907,-0.46989328,4.8133097,0.9636797,-1.0569905,-0.006460625,3.023392,-4.6763363,3.4123712,1
106,0.3930342,0.10271773,1219.101731506124,1022.8850946159932,1812.8629117398648,0.04988386824324324,-356.7272,179.68362,1.1561669,42.321724,-5.732412,17.800951,1.3821625,-6.419106,-21.955223,-11.009894,-19.625185,-29.714764,-3.3877196,-4.925002,5.6004624,-12.241237,4.4783144,-3.0322638,-11.265896,3.379743,1
107,0.3930295,0.102717675,1218.8853694255808,1022.82132204727,1814.0268686655406,0.04988386824324324,-356.73404,179.67407,1.1687995,42.32383,-5.736715,17.807842,1.3759367,-6.4185796,-21.959965,-11.008141,-19.629913,-29.717295,-3.3801153,-4.925959,5.6037197,-12.246023,4.478329,-3.0444129,-11.26247,3.3731592,1
108,0.3337621,0.100466065,1313.9048131935488,1145.2835356691812,2241.24755859375,0.05348036024305555,-371.62253,166.44525,-2.533739,46.24415,7.168918,19.236496,-7.9934344,-8.666965,-33.39954,-3.8858173,-12.563333,-34.64506,4.935635,-8.244022,6.5710936,-5.5726523,1.0432014,-0.641392,-8.824173,3.9066174,1
109,0.33387524,0.100465775,1314.160074014307,1145.32438168078,2241.845703125,0.053290473090277776,-371.6228,166.45624,-2.5220022,46.230778,7.1516366,19.218746,-8.006735,-8.647868,-33.37829,-3.8829439,-12.570801,-34.665756,4.943083,-8.224132,6.5552163,-5.5698876,1.0424773,-0.6480772,-8.801242,3.9146106,1
110,0.4024589,0.08816951,1393.8699706863158,998.3025714324377,1916.455078125,0.04051482371794872,-385.22748,169.80563,6.534949,45.933754,3.963606,23.649326,-4.976521,1.1254617,-31.334135,-5.3972898,-19.733776,-34.043694,9.366513,-9.850642,5.96852,-4.0090284,1.3448473,-4.0137935,-5.0401883,-3.2131236,1
111,0.40249145,0.08816961,1394.7296191183564,998.913275467243,1918.1114783653845,0.04048978365384615,-385.21997,169.80241,6.544463,45.94669,3.9440992,23.640104,-4.9860153,1.1275467,-31.307236,-5.3882923,-19.74199,-34.070286,9.3581915,-9.835178,5.9757957,-3.998736,1.3485043,-4.0224433,-5.059557,-3.2147014,1
112,0.36309978,0.09049648,1249.6575404654147,960.6167922996136,1830.322265625,0.043760557432432436,-370.56314,181.93544,-5.057609,39.457325,2.7893207,16.270689,4.0954843,10.680023,-40.790905,-8.471344,-0.80343264,-40.116726,-0.8151387,-1.110401,6.599514,-7.886284,1.0590831,3.134794,-4.913097,-2.522921,1
113,0.36309075,0.09049639,1249.9798336442243,961.0595170494478,1830.904244087838,0.043760557432432436,-370.57452,181.93013,-5.048918,39.469677,2.7853665,16.267893,4.1023784,10.6627655,-40.781483,-8.456373,-0.823223,-40.11639,-0.8017456,-1.0936223,6.5922284,-7.9012947,1.0685276,3.144822,-4.918591,-2.5432596,1
114,0.38676786,0.100400046,1144.6171940325319,870.3683395039291,1574.2517419763512,0.03844225084459459,-363.07343,193.44733,-3.561975,42.49789,-4.394231,8.697083,8.696362,0.073237345,-31.950064,-6.8693333,-9.957146,-34.966442,0.17060852,-8.47654,5.855217,-4.362116,-1.123702,5.4767203,-9.11506,-2.9856844,1
115,0.38678017,0.10040019,1144.3603256462072,870.1322628398553,1574.2517419763512,0.03842905405405406,-363.082,193.44011,-3.5550685,42.491554,-4.392813,8.70751,8.699621,0.08920149,-31.94589,-6.8810616,-9.977357,-34.968742,0.17762597,-8.473283,5.867633,-4.356238,-1.1341004,5.4809923,-9.121722,-2.9917424,1
116,0.38884038,0.082666144,1172.8110219104342,922.2517778885489,1732.2895250822369,0.046361019736842105,-396.72467,182.26437,-2.4036834,42.68626,7.722222,10.832239,7.40898,0.066709116,-34.67857,-6.0871243,-8.53687,-32.05843,1.3202795,-3.2429643,5.1080565,-5.6658845,1.8325595,0.61242574,-10.475639,-3.4133043,1
117,0.38878664,0.082666114,1174.244143939033,923.096584738945,1733.4228515625,0.04609118009868421,-396.7125,182.2541,-2.4116378,42.682568,7.7154083,10.851383,7.4119215,0.07590211,-34.65877,-6.0997596,-8.548567,-32.070282,1.3171856,-3.2276337,5.107507,-5.665168,1.8224401,0.6233322,-10.4641075,-3.4200227,1
118,0.39602697,0.0838072,1063.1510664713105,822.3047906425252,1564.14794921875,0.03500705295138889,-415.3324,189.35425,21.04493,33.797894,-4.110242,5.911898,11.459092,-6.0122557,-35.64554,-7.1499195,-12.111511,-23.777992,-3.4891217,-4.4131413,8.852912,-10.17591,2.2217798,3.6853113,-7.0207253,-4.2466574,1
119,0.39637592,0.083807334,1062.5992404958263,821.2997462483966,1560.55908203125,0.035224066840277776,-415.3583,189.37488,21.069473,33.775486,-4.1197934,5.9335074,11.476426,-6.0408697,-35.65295,-7.1230674,-12.110707,-23.810259,-3.4675658,-4.3739395,8.821746,-10.183609,2.2328463,3.6976156,-7.0016956,-4.274812,1
120,0.35594797,0.09360227,1207.7526736485165,941.4102490321824,1721.551983173077,0.040865384615384616,-373.3894,179.8898,-1.5844114,42.33608,0.22854722,15.097981,3.1436687,-5.164211,-33.568855,-10.727158,-16.041735,-28.839321,2.5772014,-6.4295177,7.2038746,-6.761151,1.9053257,-0.60375047,-9.666775,-2.5819008,1
121,0.35594139,0.09360221,1209.0542172200776,942.3012421021709,1723.760516826923,0.04079026442307692,-373.3928,179.88815,-1.5748538,42.351368,0.22717309,15.087932,3.137527,-5.165583,-33.562637,-10.727834,-16.043629,-28.837719,2.5845065,-6.4243364,7.201891,-6.754851,1.8982186,-0.6160139,-9.673611,-2.5757089,1
122,0.4108318,0.085459076,1282.6504273452997,1024.843086547772,1846.6176625844594,0.044803103885135136,-374.58716,171.77164,1.2426026,50.196102,2.2561939,20.235092,-0.072230496,-3.8679302,-28.588165,-10.2286215,-8.267667,-31.315878,0.374117,-6.5223813,7.217752,-3.1087105,-2.449947,4.0889416,-9.893552,-6.4981894,1
123,0.4108599,0.085458875,1282.8233430758532,1024.8460130663811,1846.0356841216217,0.044829497466216214,-374.5906,171.77286,1.2414386,50.197727,2.2636478,20.23141,-0.072521135,-3.8673882,-28.588814,-10.2294855,-8.271669,-31.317505,0.3736976,-6.5174255,7.2118464,-3.1089282,-2.443761,4.0872517,-9.898298,-6.4984636,1
124,0.4064096,0.09131376,1487.001582744597,1166.559960888928,2270.556640625,0.049275716145833336,-358.90384,166.14479,1.4080257,48.903877,-16.657034,20.602411,0.50282735,-0.9241971,-31.39373,-5.6125927,-12.222874,-30.748919,0.47341523,-7.415897,13.206013,-13.961727,5.809312,6.3651757,-9.390419,-1.6398623,1
125,0.40633723,0.09131372,1487.207274503181,1166.3693387153314,2269.95849609375,0.0491943359375,-358.9129,166.13788,1.4167993,48.90354,-16.661417,20.607225,0.5084329,-0.9208533,-31.399208,-5.6052275,-12.225828,-30.761932,0.47755635,-7.416315,13.19733,-13.954134,5.8210974,6.3665714,-9.39429,-1.6469765,1
126,0.42343584,0.099325016,1433.5897172118848,1095.858725367888,2209.1720581054688,0.0437774658203125,-359.00964,168.75221,1.9660544,41.461853,-19.25351,23.742815,4.592188,-2.3856816,-18.798588,-9.326741,-9.648426,-35.354404,-13.163815,-2.202975,7.306596,-13.44121,-0.4993804,6.714943,-11.804584,4.7454777,1
127,0.5473377,0.023525342,1880.588847473727,1421.8519259134616,2821.5594951923076,0.055181146978021976,-431.59906,138.63484,0.20834412,26.382767,6.537833,4.4082446,3.141816,3.497543,-6.8084354,7.8429346,-3.9789667,6.8134704,0.31886846,6.038187,0.5068522,-0.52801514,-1.4435997,5.024668,-4.5197234,2.2843235,1
128,0.38427672,0.08443723,1507.6012681776506,1474.7907928282746,2728.8970122466217,0.08910472972972973,-374.3085,147.33688,5.8079696,50.047813,-6.139257,22.772087,-2.447123,-3.9867027,-32.94088,-3.7251768,-12.249035,-36.04952,3.3049386,-6.3888164,6.604712,-4.7075825,3.8736815,-0.9419519,-8.948107,-7.7863183,1
129,0.3842354,0.08443718,1507.320423851681,1474.6546335310063,2727.733055320946,0.08918391047297297,-374.3124,147.34048,5.7997146,50.042606,-6.1361575,22.781599,-2.431232,-3.987341,-32.944138,-3.7485175,-12.24671,-36.028984,3.3003502,-6.3876114,6.605769,-4.6999235,3.8702157,-0.9572245,-8.932566,-7.7772026,1
130,0.3886745,0.08424127,1286.792063484227,1158.991437934161,2207.4159203506097,0.06153534679878049,-377.21902,163.64801,13.962593,46.400826,-12.992923,10.7307625,6.3865685,1.7510992,-19.99784,-4.474666,-12.48969,-32.338757,-18.030823,2.8543959,8.608605,-20.735392,7.6664696,2.126205,-7.637553,1.7115159,1
131,0.38867232,0.084241465,1286.941780259572,1158.8345525453037,2206.3655201981705,0.061559165396341466,-377.2272,163.6418,13.974194,46.404385,-13.005236,10.7286005,6.396731,1.7501417,-19.995897,-4.4675016,-12.509745,-32.33838,-18.0257,2.8491976,8.608444,-20.753242,7.6641617,2.148857,-7.62652,1.7040966,1
132,0.45675188,0.054089352,1688.8576107237195,1493.462675251935,3268.65234375,0.0716976243622449,-453.47397,130.04526,-0.032833487,35.133736,5.274353,17.940224,-0.42226815,0.5411173,-20.38211,-7.8819065,-4.3289757,-18.849077,-4.38647,1.3998102,8.3770275,-4.3738084,3.7647817,-0.07166617,-1.8399166,-0.68050224,1
133,0.5626043,0.04210844,1825.5465072294942,1433.5405598223736,2770.60546875,0.05272315014367816,-404.68884,136.8198,5.540949,23.421177,13.141024,4.017181,0.7586473,1.5629901,-6.8126593,6.4662323,-2.202279,5.1352186,1.917129,1.5575695,3.400505,2.2750466,-4.330787,4.316159,-0.9986374,1.11791,1
134,0.41470987,0.083430454,1318.934075062795,1111.3131134820364,2136.220415900735,0.046142578125,-371.87595,171.98389,-27.871065,48.170994,5.1390853,17.568733,4.372996,-1.8350153,-32.620415,-15.341323,1.7946467,-24.80642,-12.539055,2.7352543,10.381046,-13.879884,6.9773674,1.2171519,-11.503508,0.1509386,1
135,0.6106115,0.023804486,1764.4576651897205,1249.5533770969946,2496.2131666100545,0.04310674252717391,-434.81458,143.08221,-1.9830047,32.599255,8.154253,5.7373934,1.3919204,5.386116,-5.8886104,7.486192,-2.3592129,7.9783015,2.9836502,-0.6385539,0.9025291,8.61324,-2.926822,4.8937974,2.9094713,1.3878429,1
136,0.3943794,0.07409908,1386.0933810545139,1398.4195596751558,2656.1839384191176,0.07620059742647059,-376.90173,163.02776,-17.295084,52.068146,-5.172825,22.070017,4.6282954,-4.9094534,-34.15617,-14.811548,-5.560918,-23.35925,-11.152115,2.4429052,11.434432,-14.614,8.098664,-2.9196482,-8.494626,-0.31004193,1
137,0.55451095,0.027867274,1757.2426654922297,1264.9628032197145,2495.9375,0.04931640625,-423.15442,132.17023,7.795001,21.958353,17.815298,1.920543,2.7640755,4.7362967,-4.0003033,3.8197107,-0.74286187,4.956329,5.349193,-0.8474568,1.9599742,5.966299,-4.500908,3.279068,3.3251631,-1.0283446,1
138,0.46991083,0.07416954,1694.5111153807238,1213.8673704152388,2400.9521484375,0.04149603074596774,-357.15292,145.86293,-2.2760742,21.438725,8.944,-6.275398,3.839223,1.9430602,-10.968092,2.992927,-3.4387221,4.0153127,3.603225,-0.42169937,-2.4484317,4.490476,-5.090417,-0.1466474,-1.7357429,0.33845115,0
139,0.53555244,0.037841056,1759.1536874449375,1242.1880962860253,2522.8901707848836,0.042276071947674417,-410.3842,143.81766,-3.9046965,23.243828,7.614072,1.8715112,5.195607,-0.77408224,-6.8985724,5.08667,-0.67214733,4.2426267,3.4639924,1.6173413,-0.30118844,2.5787046,-4.4952564,1.6084863,-1.1631069,1.2010382,0
140,0.5347438,0.04416858,1849.6451080242803,1477.0982660887282,2975.497159090909,0.05872691761363636,-371.68765,136.28058,-6.707797,32.21818,9.745643,3.803811,2.193217,1.4145844,-7.881119,5.421719,-4.268114,4.37021,-0.016978823,1.4158803,-0.9345346,4.5344872,-6.200479,4.992211,-2.8692267,2.0151732,0
141,0.53723025,0.030434243,1965.5811805255457,1655.133725788842,3264.7841342659885,0.07281068313953488,-414.15485,129.3291,4.933859,24.007088,10.754962,5.2983427,-0.059001967,-1.6695117,-8.098268,7.7715397,-0.9194171,3.617909,-0.2664964,3.6226041,-0.2088182,3.379225,-1.8038058,3.9245532,-3.2662835,2.1629655,0
142,0.41340172,0.056442473,1618.670784133811,1406.5977179980348,2860.224609375,0.058761160714285714,-377.72623,148.27249,-18.855923,41.86338,-26.764246,22.039484,-2.7985625,18.434715,-31.83644,-8.1921425,3.183941,-23.762737,-6.998467,-20.265882,2.7549517,-20.268654,-5.0383577,0.1725038,-2.011869,-0.9343651,0
143,0.41338974,0.056442447,1618.6698185919108,1406.5967841879005,2859.609375,0.05901227678571429,-377.71475,148.27452,-18.861044,41.865818,-26.753338,22.031519,-2.7978852,18.443642,-31.843527,-8.185,3.1795259,-23.746027,-7.0016294,-20.275387,2.7722094,-20.27447,-5.029785,0.16548309,-2.0065298,-0.9177183,0
144,0.4435901,0.041189134,1479.009687019854,1217.5432189630533,2428.282752403846,0.054800180288461536,-425.34424,152.53706,-6.7686644,39.246952,-10.942302,13.64827,2.8037834,10.940581,-27.936188,-5.9337997,-2.8910635,-23.175901,7.6753235,-3.7288225,2.653748,-10.853809,-10.566636,-1.6788208,-0.48484376,1.9727668,0
145,0.4436568,0.04118908,1479.6243064331,1217.6671501569701,2426.07421875,0.05462489983974359,-425.33453,152.54929,-6.764218,39.26679,-10.956197,13.631939,2.7929788,10.917289,-27.91799,-5.9172316,-2.8686788,-23.182482,7.6558204,-3.7506385,2.663422,-10.839575,-10.595474,-1.6637472,-0.4773005,1.9978172,0
